ids,names,mean,description
1333,Fushigi na Koala Blinky,6.21,"One day, Sandy's father, Prof. Brown, sends her a stuffed koala doll from one of his trips. Sandy discovers that, after rubbing the koala's nose, he comes alive. His name is Blinky and he is from the magical ""down under"" Koalawalla Land. They are soon joined by his little sister, Pinky. Adventures ensue in both Sandy's world and Koalawalla land. Among the characters met are 2 men after the ""magical talking bear"", a lizard that bounces back and forth from the magical realm and the real realm, and kangaroo police officers.

(Source: ANN)"
1335,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,7.15,Tachikomatic Days is a series of comedic shorts attached to the end of every episode of Ghost in the Shell: Stand Alone Complex. The shorts feature the antics of the Tachikoma think tanks of Section 9 and usually involve plot points. The average short time is a little over a minute.
1336,Kyoushoku Soukou Guyver II,7.03,"Sho and his friend Tetsurou stumble upon an odd alien artifact while walking through the woods. Then, the alien artifact breaks free of its metallic bonds and enters Sho's body, turning him into the Guyver. With this new power, Sho must do battle with the evil Chronos corporation and their genetically enhanced Zoanoids, who seek to get the Guyver back into their labs. No one close to Sho is safe from Chronos. He must fight. 

(Source: ANN)"
1337,Dororon Enma-kun,6.26,"Monsters are coming to the human world from the Hell in order to get human spirits. As people's minds are getting dirty, being attracted by the dirty spirits, the monsters break the rule to go to the human world.

Tsutomu, a boy who goes to Yokai Elementary School, is suddenly assaulted by monsters. Those who save him from the monsters are Enma-kun, the son of Enma, Yukiko, a snow woman, and Kapaeru. They are members of Monster Patrol that are sent to the human world to arrest monsters.

(Source: AnimeNfo)"
1338,Shin Megami Tensei: Tokyo Mokushiroku,5.41,"Handsome and effeminate, quiet but proud, the sinister Akito Kobayashi has a passion for the occult and has developed a computer program to summon demons and the living dead. But little does he know that fellow high school students Kojirou Souma and Saki Yagami are reincarnations of powerful and benevolent spirits. When the pair's friends have become targeted by demons trying to harvest their life energies, they must harness their dark metaphysical powers to destroy Kobayashi's threatening program, or risk losing their loved ones forever.

[Written by MAL Rewrite]"
1339,Cool Devices,6.22,"Welcome to a series of tapes the likes of which you've never seen before! Strong stories, highly charged with erotic content are all presented without Japan's export censorship (as they were intended to be seen).

They do not follow a single story. They break all the rules. They are Cool Devices. They aren't for kids, but they might be for you if you have the guts. Welcome to a new world... and be sure to wash your hands when you're done.

(Source: Official Site)"
1340,Yami no Shihosha Judge,5.35,"Hoichiro Ohma works in an office. Everybody knows him as a silent, humble man. Even his girlfriend, Nanase, doesn't suspect that he could be something more, but he is. When a person dies as a victim of murder; when someone kills himself with a curse on his lips; when someone's death needs to be judged, he is there, for he is a Judge Of Darkness. Following the Laws Of Darkness, with a book made of human skin and an unusual parrot, he pronounces judgement over living criminals that would otherwise go free.

(Source: ANN)"
1341,Violence Jack: Harlem Bomber-hen,5.22,"Kanto Hell Earthquake has demolished the metropolitan completely. After the earthquake, Slum King is kidnapping girls and sell them as sex slaves. Mari is wandering on the devastated field looking for her lover, Ken. But she is also kidnapped by them. While she is tortured and trained as a sex slave, Ken saves her. Ken has become the member of Slum King. The king offers condition to him; in return for releasing her, he has to kill Violence Jack. 

(Source: AniDB)"
1342,Violence Jack: Jigoku Gai-hen,5.53,"The World as we know it has been torn apart shattered by a series of natural disasters that have turned civilization into a brutish nightmare of survival and has left whole cities buried beneath the Earth. It's now a lethal and chaotic place, a place where only the strongest and most savage remain alive. The strongest of them all is a giant warrior known as Violence Jack… 

Violence Jack tries to avert a civil war brewing among the wretched inhabitants of a subterranean metropolis called Evil Town. Based on a character created by manga horror specialist, Go Nagai. 

(Source: AniDB)"
1343,Violence Jack: Hell's Wind-hen,5.46,"The survivors of Kanto's Hell Earthquake built a new city and christened it ""Hope Town"". However, this peaceful town becomes a nightmare when it's raided by the motorcycle gang, ""Hell's Wind"". They abduct the women while the remaining townsfolk are left helpless against them.

Meanwhile, a boy, Subaro, meets Jun. Jun's lover was previously murdered, and the duo help one another to fight against Hell's Wind. The battles are getting more and more difficult, but with the appearance of Violence Jack, the citizens seem to gain the upper hand against Hell's Wind. 

(Source: AniDB)"
1344,Eightman After,6.19,"Private detective Hazama Itsuru is hired by Professor Tani to investigate a cyborg parts theft which eventually leads him to meet Sachiko Yokogawa, the original 8 Man's love interest. Living her new life working for the Biotecho Corp., Sachiko finds herself involved with a new 8 Man, who appears after Hazama is fatally wounded by an unknow cyborg. Amidst a violent urban background with cyber-junkies creating chaos around the city, this other 8 Man will fight criminals in a more agressive way. "
1345,Soujuu Senshi Psychic Wars,3.12,"Ukyo Rettsu, a surgeon, treats a mysterous old woman for a mysterious ""cancer."" The growth turns out to be a messenger from the ancient past of Japan heralding a demonic invasion of the Earth. Ukyo must go back in time and fight the race of ancient demons. 

(Source: AniDB)"
1346,AD Police,6.27,"The year is 2027 in MegaTokyo, six years before the Knight Sabers will make their debut. Boomers (artificial humans) are still a relatively new advancement, and the implementation and integration of boomers into society is still a bit buggy -- sometimes fatally so. Whenever a boomer incident occurs, though, there is the Advanced Police, a special force trained to deal with boomer crimes.

Leon McNichol is a rookie in the AD Police, and is just starting to become exposed to the horrors and tragedies one finds every day in MegaTokyo. He and his veteran partner, Gina Marceau, slowly learn about the ever-fading line that separates man from machine. "
1347,Bubblegum Crisis,7.28,"The year is 2032, seven years after the Second Great Kanto Earthquake decimated Tokyo. Now, the city is reborn as MegaTokyo, built from the labors of mechanical beasts known as ""Boomers."" Originally created to benefit humanity, the mysterious corporation known as Genom now produces Boomers with incredible destructive power as a new type of advanced weaponry, capable of disguising themselves as humans.

The AD Police is a new special unit to counter the ever-increasing Boomer-related crimes. Overwhelmed by the sheer amount of crimes and disparity in strength, the AD Police poses little opposition to the Boomers. A mysterious vigilante force known as the Knight Sabers, wearing powersuits more advanced than the military, is the citizens' only hope for protection. Led by Sylia Stingray, Priscilla ""Priss"" Asagiri, Nene Romanova, and Linna Yamazaki, these beautiful girls take out any Boomer that steps out of line.

[Written by MAL Rewrite]"
