ids,names,mean,description
30198,Manga Naruhodo Monogatari OVA,,Compilation OVA of Manga Naruhodo Monogatari series.
30199,Hakimono to Kasa no Monogatari,5.75,A music video for the song by AKB48 that was featured on NHK's Minna no Uta Program. 
30200,Piyo no Ongaeshi,,A music video for the song by Junko Iwao that was featured on NHK's Minna no Uta Program. 
30201,Shiawase no Tokei,,A music video for the song by Haru & Chitchi Kazoku that was featured on NHK's Minna no Uta Program. 
30202,Bucket no Ana,,A music video for the song by Kazuo Kumakura and NHK Tokyo Children's Choir that was featured on NHK's Minna no Uta Program. 
30204,Ryoukan-san,,"An animated motion picture about a real-life Buddhist monk and renowned poet, Ryoukan who lived in 18th century Japan, during the Edo Period. Though born to a wealthy family in Izumozaki, Ryoukan chooses to abandon the easy life he would have inherited in order to understand the true meaning of life through the teachings of Buddhism. From his early adulthood, he undergoes a series of harsh training that demands a solitary and meager lifestyle. Throughout it all, he remains an extremely modest and humble person, a true humanitarian who accepts every individual for who they are while rejecting all worldly fame and wealth. Ryoukan found true peace in life through nature and spending time with children. His pure mind and affable personality have captivated many, and his legacy and the wisdom of his teachings live on today.

(Source: ATTKC)"
30205,Aoharu x Kikanjuu,7.18,"Hotaru Tachibana has a strong sense of justice and just cannot help confronting those who choose to perform malicious acts. Furthermore, Hotaru is actually a girl who likes to disguise herself as a boy. After hearing rumors that her best friend was tricked by the popular host of a local club, Hotaru seeks to punish the evildoer. Upon arriving at the club, however, she is challenged to a so-called ""survival game"" by the host Masamune Matsuoka, where the first person hit by the bullet of a toy gun will lose.

After a destructive fight which results in Hotaru's loss, Masamune forces the young ""boy"" to join his survival game team named Toy Gun Gun, in order to repay the cost of the damages that ""he"" has caused inside the club. Although she is initially unhappy with this turn of events, Hotaru quickly begins to enjoy what survival games have to offer and is determined to pay off her debt, much to the dismay of Tooru Yukimura, the other member of Toy Gun Gun. As time goes on, Hotaru begins to develop a close friendship with the rest of the team and hopes to take part in realizing their dream of winning the Top Combat Game (TCG), a tournament to decide the best survival game team in Japan.

Although Hotaru tries her best, there are just two little problems: she is absolutely terrible at the game, and Toy Gun Gun doesn't allow female members on their team!

[Written by MAL Rewrite]"
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,7.24,Unaired episode bundled with the seventh Blu-ray and DVD volume of Amagi Brilliant Park.
30207,"Watashi wa ""Tofu"" Desu",,A music video for the song by Kazuo Kumakura and NHK Tokyo Children's Choir that was featured on NHK's Minna no Uta Program.
30208,Shiritori Mambo,,A music video for the song by Kazuo Kumakura and Happy Life that was featured on NHK's Minna no Uta Program. 
30209,Naze,,A music video for the song by Keropons and Sayama Children's Choir that was featured on NHK's Minna no Uta Program.
30210,Souiu Megane,5.39,"A material, an origin, a meaning, a value. When you have a question on glasses, let's answer ""Well, that's glasses"".
Rio de Janeiro International Short Film Festival Best Film of The Young Jury.

(Source: Official website)"
30211,Zenchuu Maite,4.87,"Based on a poem by Kenji Miyazawa.
A worm in this river looks shiny to me.
8  γ  e  6  α

(Source: Official website)"
30212,Kono Mayonnaise wa Yuru Sugiru,4.43,"Everything is liquid in this world, like the mayonnaise.

(Source: Official website)"
30213,Yume Utsutsu,,"Is the path I am walking on now part of a dream or reality? This is the first animation film that is largely motionless.

(Source: Official website)"
30214,A Smart Experiment,4.43,"Bonus short included on the ""Atsushi Wada Works 2002-2010"" DVD."
30217,Neo Faust,5.78,"Tezuka Osamu planned to make an animated version, but the project was always called off. This work was to make his dream come true at last, but he was unfortunately struck by an illness and died when he was working on the synopsis. This was one of his unfinished works. It was aired during NHK's ""Tezuka Osamu, Seikimatsu e no Message"" (手塚治虫・世紀末へのメッセージ) program.

(Source: AniDB)"
30218,The iDOLM@STER Cinderella Girls: Special Program,6.45,"The iDOLM@STER Cinderella Girls recap aired between episodes 7 and 8 as part of a special program featuring the seiyuu of Uzuki Shimamura, Rin Shibuya, Mio Honda, and Producer."
30223,Shishou Series,,"The story of the original novels revolves around a protagonist who experiences various spiritual encounters due to his upperclassman at his college's club, the ""master teacher"" in the series title that has spiritual sensitivity.

(Source: ANN)"
30228,Chel-in sacheon-wang,,
30230,Diamond no Ace: Second Season,8.31,"After the National Tournament, the Seidou High baseball team moves forward with uncertainty as the Fall season quickly approaches. In an attempt to build a stronger team centered around their new captain, fresh faces join the starting roster for the very first time. Previous losses weigh heavily on the minds of the veteran players as they continue their rigorous training, preparing for what will inevitably be their toughest season yet.
 
Rivals both new and old stand in their path as Seidou once again climbs their way toward the top, one game at a time. Needed now more than ever before, Furuya and Eijun must be determined to pitch with all their skill and strength in order to lead their team to victory. And this time, one of these young pitchers may finally claim that coveted title: ""The Ace of Seidou.""

[Written by MAL Rewrite]"
30232,Tamagotchi! Tamatomo Daishuu GO,,New Tamagotchi! anime series.
30234,1989,5.61,Music video for song '1989' by the pillows from their 20th anniversary compilation album 'Rock stock & too smoking the pillows.'
30235,Kochira Tamago Outou Negaimasu,,An introduction to the manga with the same name by Nobuko Kishi.
30237,Hyakka Ryouran: Samurai After Specials,6.48,Specials included with the Hyakka Ryouran: Samurai After BDs.
30240,Prison School,7.68,"Located on the outskirts of Tokyo, Hachimitsu Private Academy is a prestigious all-girls boarding school, famous for its high-quality education and disciplined students. However, this is all about to change due to the revision of the school's most iconic policy, as boys are now able to enroll as well.
 
At the start of the first semester under this new decree, a mere five boys have been accepted, effectively splitting the student body into a ratio of two hundred girls to one boy. Kiyoshi, Gakuto, Shingo, Andre, and Jo are quickly cast away without having a chance to make any kind of a first impression. Unable to communicate with their fellow female students, the eager boys set their sights on a far more dangerous task: peeping into the girls' bath!
 
It's only after their plan is thoroughly decimated by the infamous Underground Student Council that the motley crew find their freedom abruptly taken from them, as they are thrown into the school's prison with the sentence of an entire month as punishment. Thus begins the tale of the boys' harsh lives in Prison School, a righteous struggle that will ultimately test the bonds of friendship and perverted brotherhood.

[Written by MAL Rewrite]"
30241,Umo,5.18,Music video by Shoji Goto.
30242,Kuro no Kyoushitsu,6.52,Based on the adult game by Bishop. 
30243,Gakuen de Jikan yo Tomare,7.05,"The bastard son of a rich aristocrat is hellbent on seeking revenge ever since his father abandoned him and his mother. He decides to teach his father a lesson by destroying what he treasures the most, his two daughters. He infiltrates their prestigious school with a magical time-freezing device he received from a witch—and proceeds to repeatedly rape his half-sisters, leaving them confused, helpless and begging for mercy.

(Source: Hentai Haven)"
30245,"Kamaishi no ""Kiseki"": Inochi wo Mamoru Tokubetsu Jugyou",,An awareness special covering the 2011 Touhoku earthquake and tsunami based on real people in the Kamaishi region; which was the region hit with the tallest tsumami wave.
30246,Space☆Dandy 2nd Season Picture Drama,6.27,"Picture drama episodes included on the Blu-ray/DVD volume eight, nine, and ten."
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,,A Chinese film version of the original Japanese Ikkyuu-san anime.
30249,Balgwanghaneun Hyeondaesa,,"""I can't finish you...""

There's a man named Hyeon-dae who has sex and a woman named Min-joo who loves!

32-year-old man Hyeon-dae is a part-time illustration instructor. He looks like he has a normal life but he suffers from his endless sexual desires and emptiness.

27-year-old Min-joo is a traffic reporter. She always greets people with a bright smile everyday but she's smudged with pain and betrayal.

They have been seeing each other for 2 years but Hyeon-dae's marriage ended things. However, they crave each other without realizing it.

They are confusing sex with love and the world is a confusing place.

What do they desire?

(Source: HanCinema)"
30250,Triage X: Recollection XOXO,6.51,Unaired episode 11 of the Triage X series bundled with the 12th manga volume.
30251,Venus Project: Climax,5.34,"In the near future, Japan has developed sophisticated digital and image technology. People are enthusiastic for a new type of entertainment called ""FORMULA VENUS."" Abbreviated as ""F-V,"" it is a sorted live battle of the top idol performances based on the idols' power, techniques, and developed experience. The story is about the drama that happens among the girls in VENUS PROJECT as they aim for the top by concentrating on difficult battles, passion, and friendship.

(Source: MAL News)"
