ids,names,mean,description
6428,Psychoarmor Govarian,6.1,"The Garadain Empire has exhausted the primary resources of their native planet, so they send different space expeditions to find a new world where to live. One of their main objectives is planet Earth. However, Zeku Alba, an alien scientist, decides to rebel against the imperial rule and flees towards the Earth, where he gathers a group of youngs gifted with the power of ""psychogenesis"", an ability that consists in creating solid matter from mental energy.

The most gifted of the squadron is Isamu, a young orphan whose family was killed in the first attack of the Garadain Empire. He is able to generate the powerful robot Govarian, an armor with which he can battle the alien monsters and is able to regenerate thanks to the psychic energy of the pilot. Helped by two other robots created by his team-mates, Isamu, aboard the robot Govarian, defends the Earth in the long war against the alien invaders.

(Source: Wikipedia)"
6431,Chameko no Ichinichi,4.88,A pre-second world war anime from 1931 about the daily life of a Japanese girl named Chameko. 
6437,Sora wo Kakeru Shoujo Picture Drama,6.27,Short specials added to DVDs and Blu-rays.
6438,Detective Conan OVA 09: The Stranger in 10 Years...,7.93,"This OVA takes place ten years in the future and chronicles the possible events if Conan Edogawa and Ai Haibara do not take the antidote to APTX 4869 and grow up alongside their friends Genta, Mitsuhiko, and Ayumi, while still maintaining their detective endeavors."
6443,AIKa Zero,5.91,"Aika's story continues, she is now 19 years-old, 3 years older than in R-16 and 7 younger than in Agent AIKa. Strange phenomena have been occuring at a girls academy. Slowly but persistently the most cute and beautiful girls are joining an internal club, but instead of a sing-in they just get abducted by a strange being that takes control over them by some indecent means. 

By coincidence Aika was flying-by on her plane when one of this abductions occurred and she was attacked to prevent her from comming closer, but instead of repelling her, she is intrigued about the attack's origin and then the opportunity shows up when her late partners from R-16 decide to investigate those abductions. The story remains full of action and panty flashing that are a must in Aika's series.

(Source: ANN) "
6444,Tegamibachi,7.65,"With his mother taken away from him and having lost everything, Lag Seeing is now a letter whose delivery has been assigned to Gauche Suede, a Letter Bee. Despite their troubling start, the two of them become friends, leading Lag to realize what his aim in life is: to deliver people's most important feelings in the form of letters, just as Gauche has done.

[Written by MAL Rewrite]"
6447,Break-Age,,"In 2007, the inhabitants of Danger Planet II fight their battles using remote-controlled robots or ""virtual puppets."" Kirio Nimura is a high school student and the strongest puppeteer on the planet, until he falls for Sairi Takahara, who insists that nobody may make advances until they have beaten her puppet, Benkei.

(Source: Anime Encyclopedia)"
6448,Yuusei Shounen Papii,5.83,"Tells the story of a member of the Universal Peace Corps from the Planet Radion coming to Earth on a mission to determine if this world meets standards for membership in the Galactic Union of Worlds and assist its inhabitants during his stay. While on his mission Prince Planet adopts the identity of an Earth boy named Bobby and gains comrades who work together alongside him combating evil forces both alien and terrestrial. 

(Source: Wikipedia) "
6452,Akuu Daisakusen Srungle,6.17,"In the year 2545, an experiment gone wrong puts test pilot David Jance through the center of the galaxy and into another universe, which ends up in the middle of life and death struggle against the armies of GRIP, led by Dark Star. 

(Source: ANN)"
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,7.21,"An action comedy film depicting the Nohara family who get caught in a fight between two clans, Tamayura and Tamayomi. Set in Tokyo and Aomori (northern end of Japan's main island). The Tamayomi clan had plotted to revive the evil genie Jarke and to conquer the world. To stop Tamayomi's plot, the three gay brothers (Rose, Lavender and Lemon) from Tamayura clan wrested Jarke's ball, which was a key to revive Jarke, from the bar girl gang of Tamayomi clan, but Shinnosuke's younger sister Himawari swallowed down the ball. The Nohara family, with the three gay brothers and a female detective Yone Higashimatsuyama, fights a fierce battle against the Tamayomi gang chasing them. 

(Source: Manabu Tsuribe)"
6462,Amefuri Kozou,6.17,"This is the second story of ""The Lion Books"" series. A boy meets a lonely little umbrella ghost wearing Geta. He promises the ghost that he will give it a pair of rain boots in exchange for three wishes. The boy, however, grows up completely forgetting the promise. One day, when he happens to remember the ghost, he rushes back to that bridge in his hometown, to the Rain Boy...This is a moving, sweet hometown fantasy about a gentle ghost and a forgotten promise. 

(Source: AniDB)"
6463,Hoshi wo Katta Hi,7.07,"A young boy, tired of the city, escapes into the country. When trying to bring vegetables to the market to sell, his cart breaks down and he exchanges the vegetables for a mystical seed. Returning home he plants the seed in a normal pot—only to find it growing into a planet.

(Source: ANN)"
6465,Kangoku Senkan,6.94,"Lieri Bishop, an up-and-coming New Solars Commander and her aide, Major Naomi Evans board a battleship to earth to report the Neo Terrors' crimes to the Universal Federeation. The captain of the ship who is of the Neo Terrors, Donny Bogan, has had a grudge on them since four years ago when they had sabotaged a kidnapping mission on earth and got him arrested. So he has his chance and brainwashes them. Now when the lights change in the battleship, their personalities switches to one that suits the crew and thats when the ""sexual"" party begins...
"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,8.13,"One night, the Tokyo National Institute of Microorganisms is attacked by a mysterious organization calling themselves the ""Red Siamese Cats."" The group causes the explosion of a high-security lab storing a virus—said to have a mortality rate of 80% with no known cure. This act of terror dominates the headlines, overshadowing the unveiling of the world's biggest airship developed under Jirokichi Suzuki. Peculiarly, the unveiling has a note attached for Kaito ""Kaitou Kid"" Kuroba, challenging him to steal the jewel on display—the illustrious Lady Sky.

Conan Edogawa is permitted to board the airship along with Kogorou Mouri, Ran Mouri, Sonoko Suzuki, Professor Agasa, and the Detective Boys. However, their fun comes to a halt when an unknown caller contacts Jirokichi and declares that they have released a certain virus in the smoking room. Soon after, symptoms begin to appear among the passengers and chaos ensues. Seizing the opportunity, the Red Siamese Cats suddenly appear and hijack the airship! 

To stop the assailants, Conan and Kaitou Kid, along with their allies, must work together to decipher the clues and discover the Red Siamese Cats' real objective before time runs out.

[Written by MAL Rewrite]"
6468,Tensai Bakabon,6.42,"Tensai Bakabon is the tale of a child prodigy and his ""philosophical"" father. Bakabon‘s father has his own philosophy and he leaves no stone unturned in his quest for answers. Despite his ability to trouble Trouble, for some reason, Papa Bakabon is regarded as ""The Great Philosopher,"" and is sought after for advice, which of course ends up in disastrous results. Tensai Bakabon joins his father in his philosophical quests which drives the people in their town crazy.

(Source: Animation Xpress)"
